sample,SF,extractant,abbreviation,[extracant]_M,org_ligand,[org_ligand]_M,organic_diluent,acid,[acid]_M,T_K,contact_time,contact_time_units,additional_info
Am/Pr,0.828,"dihexyl N,N-diethylcarbamoylmethylphosphonate",DHDECMP,0.817,,,diisopropylbenzene,HNO3,1.0,298.15,,,
Am/Nd,1.04,"dihexyl N,N-diethylcarbamoylmethylphosphonate",DHDECMP,0.817,,,diisopropylbenzene,HNO3,1.0,298.15,,,
Am/Pm,1.17,"dihexyl N,N-diethylcarbamoylmethylphosphonate",DHDECMP,0.817,,,diisopropylbenzene,HNO3,1.0,298.15,,,
Am/Sm,1.36,"dihexyl N,N-diethylcarbamoylmethylphosphonate",DHDECMP,0.817,,,diisopropylbenzene,HNO3,1.0,298.15,,,
Am(III)/Fe(III),0.19,"dihexyl N,N-diethylcarbamoylmethylphosphine oxide",DHDECMPO,0.5,,,p-diisopropylbenzene,HNO3,0.01,298.15,1,min,
Am(III)/Fe(III),5.0,"dihexyl N,N-diethylcarbamoylmethylphosphine oxide",DHDECMPO,0.5,,,p-diisopropylbenzene,HNO3,0.1,298.15,1,min,
Am(III)/Fe(III),5.8,"dihexyl N,N-diethylcarbamoylmethylphosphine oxide",DHDECMPO,0.5,,,p-diisopropylbenzene,HNO3,0.25,298.15,1,min,
Am(III)/Fe(III),6.1,"dihexyl N,N-diethylcarbamoylmethylphosphine oxide",DHDECMPO,0.5,,,p-diisopropylbenzene,HNO3,0.5,298.15,1,min,
Am(III)/Fe(III),5.2,"dihexyl N,N-diethylcarbamoylmethylphosphine oxide",DHDECMPO,0.5,,,p-diisopropylbenzene,HNO3,1.0,298.15,1,min,
Am(III)/Fe(III),1.8,"dihexyl N,N-diethylcarbamoylmethylphosphine oxide",DHDECMPO,0.5,,,p-diisopropylbenzene,HNO3,2.0,298.15,1,min,
Am(III)/Fe(III),0.1,"dihexyl N,N-diethylcarbamoylmethylphosphine oxide",DHDECMPO,0.5,,,p-diisopropylbenzene,HNO3,4.0,298.15,1,min,
Am(III)/Fe(III),0.0099,"dihexyl N,N-diethylcarbamoylmethylphosphine oxide",DHDECMPO,0.5,,,p-diisopropylbenzene,HNO3,6.0,298.15,1,min,
Am(III)/Eu(III),1.06,"dihexyl N,N-diethylcarbamoylmethylphosphine oxide",DHDECMPO,0.5,,,xylene,HNO3,0.1,298.15,1,min,
Am(III)/Eu(III),1.02,"dihexyl N,N-diethylcarbamoylmethylphosphine oxide",DHDECMPO,0.5,,,xylene,HNO3,0.25,298.15,1,min,
Am(III)/Eu(III),1.01,"dihexyl N,N-diethylcarbamoylmethylphosphine oxide",DHDECMPO,0.5,,,xylene,HNO3,0.5,298.15,1,min,
Am(III)/Eu(III),1.12,"dihexyl N,N-diethylcarbamoylmethylphosphine oxide",DHDECMPO,0.5,,,xylene,HNO3,1.0,298.15,1,min,
Am(III)/Eu(III),1.25,"dihexyl N,N-diethylcarbamoylmethylphosphine oxide",DHDECMPO,0.5,,,xylene,HNO3,2.0,298.15,1,min,
Am(III)/Eu(III),1.32,"dihexyl N,N-diethylcarbamoylmethylphosphine oxide",DHDECMPO,0.5,,,xylene,HNO3,3.0,298.15,1,min,
Am(III)/Eu(III),1.28,"dihexyl N,N-diethylcarbamoylmethylphosphine oxide",DHDECMPO,0.5,,,xylene,HNO3,4.0,298.15,1,min,
Am(III)/Eu(III),1.05,"dihexyl N,N-diethylcarbamoylmethylphosphine oxide",DHDECMPO,0.5,,,xylene,HNO3,6.0,298.15,1,min,
Am/Fe,12.0,"dihexyl N,N-diethylcarbamoylmethylphosphine oxide",DHDECMPO,0.25,,,Tetrachloroethylene,HNO3,1.0,298.15,1,min,
Am/Y,2.9,"dihexyl N,N-diethylcarbamoylmethylphosphine oxide",DHDECMPO,0.25,,,Tetrachloroethylene,HNO3,1.0,298.15,1,min,
Am/Zr,2.2,"dihexyl N,N-diethylcarbamoylmethylphosphine oxide",DHDECMPO,0.25,,,Tetrachloroethylene,HNO3,1.0,298.15,1,min,
Am/Mo,0.59,"dihexyl N,N-diethylcarbamoylmethylphosphine oxide",DHDECMPO,0.25,,,Tetrachloroethylene,HNO3,1.0,298.15,1,min,
Am/Tc,4.7,"dihexyl N,N-diethylcarbamoylmethylphosphine oxide",DHDECMPO,0.25,,,Tetrachloroethylene,HNO3,1.0,298.15,1,min,
Am/Ru,18.0,"dihexyl N,N-diethylcarbamoylmethylphosphine oxide",DHDECMPO,0.25,,,Tetrachloroethylene,HNO3,1.0,298.15,1,min,
Am/Rh,750.0,"dihexyl N,N-diethylcarbamoylmethylphosphine oxide",DHDECMPO,0.25,,,Tetrachloroethylene,HNO3,1.0,298.15,1,min,
Am/Pd,4.0,"dihexyl N,N-diethylcarbamoylmethylphosphine oxide",DHDECMPO,0.25,,,Tetrachloroethylene,HNO3,1.0,298.15,1,min,
Am/La,2.5,"dihexyl N,N-diethylcarbamoylmethylphosphine oxide",DHDECMPO,0.25,,,Tetrachloroethylene,HNO3,1.0,298.15,1,min,
Am/Ce,1.5,"dihexyl N,N-diethylcarbamoylmethylphosphine oxide",DHDECMPO,0.25,,,Tetrachloroethylene,HNO3,1.0,298.15,1,min,
Am/Pr,1.0,"dihexyl N,N-diethylcarbamoylmethylphosphine oxide",DHDECMPO,0.25,,,Tetrachloroethylene,HNO3,1.0,298.15,1,min,
Am/Nd,1.2,"dihexyl N,N-diethylcarbamoylmethylphosphine oxide",DHDECMPO,0.25,,,Tetrachloroethylene,HNO3,1.0,298.15,1,min,
Am/Sm,1.1,"dihexyl N,N-diethylcarbamoylmethylphosphine oxide",DHDECMPO,0.25,,,Tetrachloroethylene,HNO3,1.0,298.15,1,min,
Am/Eu,0.95,"dihexyl N,N-diethylcarbamoylmethylphosphine oxide",DHDECMPO,0.25,,,Tetrachloroethylene,HNO3,1.0,298.15,1,min,
Am/Fe,0.49,"dihexyl N,N-diethylcarbamoylmethylphosphine oxide",DHDECMPO,0.25,,,Tetrachloroethylene,HNO3,3.0,298.15,1,min,
Am/Y,1.8,"dihexyl N,N-diethylcarbamoylmethylphosphine oxide",DHDECMPO,0.25,,,Tetrachloroethylene,HNO3,3.0,298.15,1,min,
Am/Zr,0.02,"dihexyl N,N-diethylcarbamoylmethylphosphine oxide",DHDECMPO,0.25,,,Tetrachloroethylene,HNO3,3.0,298.15,1,min,
Am/Mo,0.08,"dihexyl N,N-diethylcarbamoylmethylphosphine oxide",DHDECMPO,0.25,,,Tetrachloroethylene,HNO3,3.0,298.15,1,min,
Am/Tc,6.4,"dihexyl N,N-diethylcarbamoylmethylphosphine oxide",DHDECMPO,0.25,,,Tetrachloroethylene,HNO3,3.0,298.15,1,min,
Am/Ru,69.0,"dihexyl N,N-diethylcarbamoylmethylphosphine oxide",DHDECMPO,0.25,,,Tetrachloroethylene,HNO3,3.0,298.15,1,min,
Am/Rh,130.0,"dihexyl N,N-diethylcarbamoylmethylphosphine oxide",DHDECMPO,0.25,,,Tetrachloroethylene,HNO3,3.0,298.15,1,min,
Am/Pd,4.6,"dihexyl N,N-diethylcarbamoylmethylphosphine oxide",DHDECMPO,0.25,,,Tetrachloroethylene,HNO3,3.0,298.15,1,min,
Am/La,3.0,"dihexyl N,N-diethylcarbamoylmethylphosphine oxide",DHDECMPO,0.25,,,Tetrachloroethylene,HNO3,3.0,298.15,1,min,
Am/Ce,1.6,"dihexyl N,N-diethylcarbamoylmethylphosphine oxide",DHDECMPO,0.25,,,Tetrachloroethylene,HNO3,3.0,298.15,1,min,
Am/Pr,1.3,"dihexyl N,N-diethylcarbamoylmethylphosphine oxide",DHDECMPO,0.25,,,Tetrachloroethylene,HNO3,3.0,298.15,1,min,
Am/Nd,1.2,"dihexyl N,N-diethylcarbamoylmethylphosphine oxide",DHDECMPO,0.25,,,Tetrachloroethylene,HNO3,3.0,298.15,1,min,
Am/Sm,1.0,"dihexyl N,N-diethylcarbamoylmethylphosphine oxide",DHDECMPO,0.25,,,Tetrachloroethylene,HNO3,3.0,298.15,1,min,
Am/Eu,1.1,"dihexyl N,N-diethylcarbamoylmethylphosphine oxide",DHDECMPO,0.25,,,Tetrachloroethylene,HNO3,3.0,298.15,1,min,
Am/Fe,0.05,"dihexyl N,N-diethylcarbamoylmethylphosphine oxide",DHDECMPO,0.25,,,Tetrachloroethylene,HNO3,6.0,298.15,1,min,
Am/Y,0.98,"dihexyl N,N-diethylcarbamoylmethylphosphine oxide",DHDECMPO,0.25,,,Tetrachloroethylene,HNO3,6.0,298.15,1,min,
Am/Zr,0.25,"dihexyl N,N-diethylcarbamoylmethylphosphine oxide",DHDECMPO,0.25,,,Tetrachloroethylene,HNO3,6.0,298.15,1,min,
Am/Mo,0.3,"dihexyl N,N-diethylcarbamoylmethylphosphine oxide",DHDECMPO,0.25,,,Tetrachloroethylene,HNO3,6.0,298.15,1,min,
Am/Tc,15.0,"dihexyl N,N-diethylcarbamoylmethylphosphine oxide",DHDECMPO,0.25,,,Tetrachloroethylene,HNO3,6.0,298.15,1,min,
Am/Ru,5.3,"dihexyl N,N-diethylcarbamoylmethylphosphine oxide",DHDECMPO,0.25,,,Tetrachloroethylene,HNO3,6.0,298.15,1,min,
Am/Rh,110.0,"dihexyl N,N-diethylcarbamoylmethylphosphine oxide",DHDECMPO,0.25,,,Tetrachloroethylene,HNO3,6.0,298.15,1,min,
Am/Pd,9.7,"dihexyl N,N-diethylcarbamoylmethylphosphine oxide",DHDECMPO,0.25,,,Tetrachloroethylene,HNO3,6.0,298.15,1,min,
Am/La,2.8,"dihexyl N,N-diethylcarbamoylmethylphosphine oxide",DHDECMPO,0.25,,,Tetrachloroethylene,HNO3,6.0,298.15,1,min,
